Index,Chemical,Count,
Apr-05,Heptachlor,21,
Apr-05,Fecal streptococci ,4,
Apr-05,Chromium,21,
Apr-05,Total phosphorus,21,
Apr-05,Chlorides,21,
Apr-05,Aldrin,21,
Apr-05,Water temperature,21,
Apr-05,Ammonium,21,
Apr-05,Calcium,18,
Apr-05,beta-Hexaxchlorocyclohexane,21,
Apr-05,Endrin,21,
Apr-05,Cadmium,21,
Apr-05,Total dissolved salts,21,
Apr-05,"p,p-DDE",20,
Apr-05,"p,p-DDD",21,
Apr-05,"p,p-DDT",21,
Apr-05,Manganese,27,
Apr-05,Nitrates,21,
Apr-05,Nickel,21,
Apr-05,Orthophosphate-phosphorus,21,
Apr-05,Bicarbonates,18,
Apr-05,Total coliforms,4,
Apr-05,Zinc,21,
Apr-05,Silica (SiO2),21,
May-05,Chlorides,18,
May-05,Biochemical Oxygen,21,
May-05,Total coliforms,4,
May-05,Oxygen saturation,20,
May-05,Copper,18,
May-05,Ammonium,21,
May-05,Lead,18,
May-05,Macrozoobenthos,18,
May-05,"p,p-DDD",21,
May-05,"p,p-DDE",21,
May-05,"p,p-DDT",21,
May-05,Manganese,25,
May-05,Simazine,3,
May-05,Alachlor,19,
May-05,Endosulfan (alpha),21,
May-05,Iron,21,
May-05,Anionic active surfactants,7,
May-05,Bicarbonates,18,
May-05,Orthophosphate-phosphorus,21,
May-05,Chemical Oxygen Demand (Mn),18,
May-05,Mercury,20,
May-05,Total dissolved salts,21,
May-05,Cadmium,18,
May-05,Heptachloroepoxide,21,
May-05,Metolachlor,21,
May-05,Dieldrin,20,
May-05,beta-Hexaxchlorocyclohexane,21,
May-05,Chemical Oxygen Demand (Cr),10,
May-05,Total hardness,18,
May-05,Sulphates,7,
May-05,Heptachlor,21,
May-05,Nitrates,21,
May-05,gamma-Hexachlorocyclohexane,21,
May-05,Nitrites,21,
May-05,Endrin,21,
May-05,Petroleum hydrocarbons,4,
May-05,Total phosphorus,21,
May-05,Zinc,21,
May-05,Dissolved oxygen,21,
May-05,Endosulfan (beta),21,
May-05,Nickel,20,
May-05,Fecal coliforms,4,
May-05,Total nitrogen,11,
May-05,Calcium,18,
May-05,alpha-Hexachlorocyclohexane,21,
May-05,Magnesium,18,
May-05,Fecal streptococci ,4,
May-05,Aldrin,21,
May-05,Silica (SiO2),21,
May-05,Chromium,18,
May-05,Water temperature,21,
May-05,Potassium,7,
May-05,Sodium,7,
May-05,Carbonates,6,
May-05,Atrazine,18,
Jun-05,Aldrin,19,
Jun-05,Copper,21,
Jun-05,Chemical Oxygen Demand (Mn),7,
Jun-05,Chromium,21,
Jun-05,Endrin,20,
Jun-05,Dieldrin,19,
Jun-05,Mercury,20,
Jun-05,Sodium,7,
Jun-05,Endosulfan (beta),19,
Jun-05,Nitrites,21,
Jun-05,"p,p-DDD",20,
Jun-05,"p,p-DDE",20,
Jun-05,Silica (SiO2),21,
Jun-05,Manganese,23,
Jun-05,Water temperature,21,
Jun-05,Total phosphorus,7,
Jun-05,Chemical Oxygen Demand (Cr),7,
Jun-05,Orthophosphate-phosphorus,21,
Jun-05,Metolachlor,17,
Jun-05,Zinc,21,
Jun-05,Total dissolved salts,21,
Jun-05,Carbonates,5,
Jun-05,Petroleum hydrocarbons,5,
Jun-05,Lead,21,
Jun-05,Total coliforms,15,
Jun-05,Chlorides,18,
Jun-05,Potassium,7,
Jun-05,Macrozoobenthos,18,
Jun-05,Dissolved oxygen,21,
Jun-05,Sulphates,13,
Jun-05,alpha-Hexachlorocyclohexane,20,
Jun-05,Iron,21,
Jun-05,Total nitrogen,14,
Jun-05,Oxygen saturation,21,
Jun-05,Endosulfan (alpha),19,
Jun-05,Bicarbonates,18,
Jun-05,Magnesium,18,
Jun-05,"p,p-DDT",18,
Jun-05,Fecal coliforms,15,
Jun-05,Biochemical Oxygen,21,
Jun-05,Heptachlor,20,
Jun-05,beta-Hexaxchlorocyclohexane,20,
Jun-05,Nitrates,21,
Jun-05,Nickel,14,
Jun-05,Ammonium,21,
Jun-05,Anionic active surfactants,7,
Jun-05,Total hardness,18,
Jun-05,gamma-Hexachlorocyclohexane,20,
Jun-05,Calcium,18,
Jun-05,Fecal streptococci ,15,
Jun-05,Cadmium,21,
Jun-05,Atrazine,21,
Jun-05,Heptachloroepoxide,19,
Jul-05,Nitrites,21,
Jul-05,Chemical Oxygen Demand (Mn),21,
Jul-05,Manganese,27,
Jul-05,Nickel,21,
Jul-05,Water temperature,21,
Jul-05,Silica (SiO2),21,
Jul-05,Potassium,13,
Jul-05,Oxygen saturation,20,
Jul-05,Bicarbonates,18,
Jul-05,Anionic active surfactants,7,
Jul-05,Calcium,18,
Jul-05,Metolachlor,21,
Jul-05,Petroleum hydrocarbons,5,
Jul-05,Chemical Oxygen Demand (Cr),7,
Jul-05,Sulphates,18,
Jul-05,Chromium,21,
Jul-05,Total coliforms,7,
Jul-05,Fecal streptococci ,15,
Jul-05,Endosulfan (beta),21,
Jul-05,Alachlor,21,
Jul-05,Fecal coliforms,4,
Jul-05,Endrin,20,
Jul-05,Dieldrin,21,
Jul-05,"p,p-DDD",21,
Jul-05,"p,p-DDE",21,
Jul-05,"p,p-DDT",21,
Jul-05,Heptachlor,21,
Jul-05,gamma-Hexachlorocyclohexane,21,
Jul-05,Nitrates,21,
Jul-05,alpha-Hexachlorocyclohexane,21,
Jul-05,Chlorides,21,
Jul-05,Macrozoobenthos,18,
Jul-05,Lead,21,
Jul-05,Total nitrogen,11,
Jul-05,Mercury,20,
Jul-05,Endosulfan (alpha),21,
Jul-05,Methoxychlor,1,
Jul-05,Dissolved oxygen,21,
Jul-05,Biochemical Oxygen,21,
Jul-05,Zinc,21,
Jul-05,Aldrin,21,
Jul-05,Cadmium,21,
Jul-05,Total phosphorus,21,
Jul-05,Total dissolved salts,21,
Jul-05,Carbonates,2,
Jul-05,beta-Hexaxchlorocyclohexane,21,
Jul-05,Magnesium,18,
Jul-05,Iron,21,
Jul-05,Atrazine,21,
Jul-05,Copper,21,
Jul-05,Heptachloroepoxide,1,
Jul-05,Sodium,13,
Jul-05,Total hardness,18,
Jul-05,Orthophosphate-phosphorus,21,
Jul-05,Ammonium,21,
Aug-05,Zinc,21,
Aug-05,Endrin,21,
Aug-05,"p,p-DDT",21,
Aug-05,"p,p-DDE",21,
Aug-05,"p,p-DDD",21,
Aug-05,Biochemical Oxygen,21,
Aug-05,Total coliforms,18,
Aug-05,Simazine,1,
Aug-05,Chemical Oxygen Demand (Mn),21,
Aug-05,Magnesium,18,
Aug-05,gamma-Hexachlorocyclohexane,21,
Aug-05,Aldrin,21,
Aug-05,Orthophosphate-phosphorus,21,
Aug-05,Dissolved oxygen,21,
Aug-05,Petroleum hydrocarbons,5,
Aug-05,alpha-Hexachlorocyclohexane,21,
Aug-05,Chromium,21,
Aug-05,Water temperature,21,
Aug-05,Potassium,13,
Aug-05,Macrozoobenthos,18,
Aug-05,Manganese,27,
Aug-05,Nickel,21,
Aug-05,Oxygen saturation,20,
Aug-05,Endosulfan (alpha),20,
Aug-05,Calcium,18,
Aug-05,Metolachlor,21,
Aug-05,Ammonium,21,
Aug-05,Fecal streptococci ,15,
Aug-05,Alachlor,21,
Aug-05,Silica (SiO2),21,
Aug-05,Nitrates,21,
Aug-05,Mercury,20,
Aug-05,Lead,21,
Aug-05,Heptachloroepoxide,21,
Aug-05,Total phosphorus,21,
Aug-05,Total dissolved salts,21,
Aug-05,Endosulfan (beta),21,
Aug-05,Atrazine,21,
Aug-05,Anionic active surfactants,13,
Aug-05,Total hardness,18,
Aug-05,Total nitrogen,14,
Aug-05,Sodium,13,
Aug-05,Sulphates,18,
Aug-05,Cadmium,21,
Aug-05,Copper,21,
Aug-05,Chlorides,21,
Aug-05,Fecal coliforms,15,
Aug-05,Heptachlor,21,
Aug-05,Iron,21,
Aug-05,beta-Hexaxchlorocyclohexane,21,
Aug-05,Chemical Oxygen Demand (Cr),7,
Aug-05,Nitrites,21,
Aug-05,Dieldrin,21,
Aug-05,Bicarbonates,18,
Sep-05,Dieldrin,21,
Sep-05,Alachlor,21,
Sep-05,Sodium,7,
Sep-05,Ammonium,21,
Sep-05,Anionic active surfactants,10,
Sep-05,Petroleum hydrocarbons,5,
Sep-05,Fecal coliforms,4,
Sep-05,Aldrin,21,
Sep-05,Nickel,14,
Sep-05,Water temperature,21,
Sep-05,Zinc,20,
Sep-05,Heptachloroepoxide,15,
Sep-05,Metolachlor,21,
Sep-05,beta-Hexaxchlorocyclohexane,21,
Sep-05,Macrozoobenthos,7,
Sep-05,Manganese,26,
Sep-05,Lead,14,
Sep-05,Nitrites,21,
Sep-05,Mercury,20,
Sep-05,Endrin,21,
Sep-05,Chromium,20,
Sep-05,Fecal streptococci ,4,
Sep-05,Atrazine,21,
Sep-05,Simazine,21,
Sep-05,Total phosphorus,21,
Sep-05,alpha-Hexachlorocyclohexane,20,
Sep-05,Bicarbonates,18,
Sep-05,Magnesium,18,
Sep-05,Chemical Oxygen Demand (Cr),7,
Sep-05,Endosulfan (alpha),21,
Sep-05,Calcium,18,
Sep-05,Copper,20,
Sep-05,Cadmium,14,
Sep-05,Heptachlor,21,
Sep-05,Sulphates,18,
Sep-05,Total coliforms,7,
Sep-05,Biochemical Oxygen,21,
Sep-05,Potassium,7,
Sep-05,Endosulfan (beta),21,
Sep-05,Nitrates,21,
Sep-05,Orthophosphate-phosphorus,21,
Sep-05,Chemical Oxygen Demand (Mn),21,
Sep-05,Oxygen saturation,20,
Sep-05,Total nitrogen,3,
Sep-05,Silica (SiO2),21,
Sep-05,Dissolved oxygen,21,
Sep-05,Iron,21,
Sep-05,"p,p-DDD",21,
Sep-05,gamma-Hexachlorocyclohexane,21,
Sep-05,Chlorides,21,
Sep-05,Total hardness,18,
Sep-05,Total dissolved salts,21,
Sep-05,"p,p-DDT",21,
Sep-05,"p,p-DDE",21,
Oct-05,Dieldrin,9,
Oct-05,Silica (SiO2),21,
Oct-05,Dissolved oxygen,21,
Oct-05,beta-Hexaxchlorocyclohexane,13,
Oct-05,Mercury,21,
Oct-05,alpha-Hexachlorocyclohexane,9,
Oct-05,Total coliforms,17,
Oct-05,Chlorides,21,
Oct-05,Heptachlor,8,
Oct-05,Total dissolved salts,21,
Oct-05,Lead,21,
Oct-05,Chemical Oxygen Demand (Cr),7,
Oct-05,Potassium,7,
Oct-05,Petroleum hydrocarbons,5,
Oct-05,Ammonium,21,
Oct-05,Magnesium,18,
Oct-05,Sulphates,10,
Oct-05,Fecal coliforms,11,
Oct-05,Iron,21,
Oct-05,gamma-Hexachlorocyclohexane,18,
Oct-05,Bicarbonates,18,
Oct-05,Orthophosphate-phosphorus,21,
Oct-05,Fecal streptococci ,10,
Oct-05,Endrin,16,
Oct-05,Chemical Oxygen Demand (Mn),21,
Oct-05,"p,p-DDT",8,
Oct-05,"p,p-DDE",18,
Oct-05,"p,p-DDD",15,
Oct-05,Macrozoobenthos,18,
Oct-05,Zinc,21,
Oct-05,Chromium,21,
Oct-05,Biochemical Oxygen,21,
Oct-05,Sodium,7,
Oct-05,Aldrin,5,
Oct-05,Total phosphorus,21,
Oct-05,Oxygen saturation,20,
Oct-05,Calcium,18,
Oct-05,Endosulfan (beta),4,
Oct-05,Total nitrogen,13,
Oct-05,Nickel,21,
Oct-05,Cadmium,21,
Oct-05,Water temperature,21,
Oct-05,Anionic active surfactants,18,
Oct-05,Manganese,27,
Oct-05,Nitrates,21,
Oct-05,Copper,21,
Oct-05,Total hardness,18,
Oct-05,Nitrites,21,
Oct-05,Endosulfan (alpha),6,
Nov-05,Nickel,21,
Nov-05,Endosulfan (alpha),4,
Nov-05,Total coliforms,18,
Nov-05,Orthophosphate-phosphorus,21,
Nov-05,Fecal coliforms,15,
Nov-05,Chemical Oxygen Demand (Cr),7,
Nov-05,Iron,21,
Nov-05,Aldrin,2,
Nov-05,Total dissolved salts,21,
Nov-05,Chemical Oxygen Demand (Mn),21,
Nov-05,Mercury,20,
Nov-05,Methoxychlor,1,
Nov-05,Petroleum hydrocarbons,5,
Nov-05,"p,p-DDT",1,
Nov-05,"p,p-DDE",20,
Nov-05,Water temperature,21,
Nov-05,Cadmium,15,
Nov-05,Calcium,18,
Nov-05,Silica (SiO2),21,
Nov-05,Chromium,21,
Nov-05,Total hardness,18,
Nov-05,Chlorides,21,
Nov-05,Endrin,13,
Nov-05,Heptachlor,5,
Nov-05,Oxygen saturation,20,
Nov-05,Zinc,21,
Nov-05,Copper,21,
Nov-05,Sulphates,18,
Nov-05,Total nitrogen,14,
Nov-05,Ammonium,21,
Nov-05,Fecal streptococci ,15,
Nov-05,Total phosphorus,21,
Nov-05,Macrozoobenthos,18,
Nov-05,Bicarbonates,18,
Nov-05,Manganese,27,
Nov-05,"p,p-DDD",21,
Nov-05,Potassium,7,
Nov-05,Biochemical Oxygen,21,
Nov-05,Magnesium,18,
Nov-05,Sodium,7,
Nov-05,Dieldrin,6,
Nov-05,beta-Hexaxchlorocyclohexane,12,
Nov-05,Nitrites,21,
Nov-05,Lead,21,
Nov-05,Nitrates,21,
Nov-05,Dissolved oxygen,21,
Nov-05,Anionic active surfactants,18,
Nov-05,alpha-Hexachlorocyclohexane,10,
Nov-05,gamma-Hexachlorocyclohexane,21,
Dec-05,Oxygen saturation,20,
Dec-05,Petroleum hydrocarbons,4,
Dec-05,Chromium,21,
Dec-05,Macrozoobenthos,6,
Dec-05,Chlorides,21,
Dec-05,Heptachlor,16,
Dec-05,Bicarbonates,18,
Dec-05,Mercury,21,
Dec-05,Chemical Oxygen Demand (Cr),7,
Dec-05,Total phosphorus,21,
Dec-05,Iron,21,
Dec-05,Biochemical Oxygen,21,
Dec-05,Endrin,18,
Dec-05,Cadmium,7,
Dec-05,Water temperature,21,
Dec-05,Dieldrin,11,
Dec-05,gamma-Hexachlorocyclohexane,13,
Dec-05,Zinc,21,
Dec-05,"p,p-DDD",17,
Dec-05,Manganese,27,
Dec-05,Calcium,18,
Dec-05,Lead,21,
Dec-05,Ammonium,21,
Dec-05,Nickel,21,
Dec-05,Nitrates,21,
Dec-05,Anionic active surfactants,18,
Dec-05,Copper,21,
Dec-05,Silica (SiO2),19,
Dec-05,Chemical Oxygen Demand (Mn),21,
Dec-05,beta-Hexaxchlorocyclohexane,19,
Dec-05,Total coliforms,4,
Dec-05,Dissolved oxygen,21,
Dec-05,Total dissolved salts,21,
Dec-05,Magnesium,18,
Dec-05,Fecal streptococci ,4,
Dec-05,Sulphates,18,
Dec-05,alpha-Hexachlorocyclohexane,15,
Dec-05,Total nitrogen,3,
Dec-05,"p,p-DDT",6,
Dec-05,"p,p-DDE",18,
Dec-05,Potassium,7,
Dec-05,Total hardness,14,
Dec-05,Nitrites,21,
Dec-05,Orthophosphate-phosphorus,21,
Dec-05,Endosulfan (alpha),2,
Dec-05,Aldrin,4,
Dec-05,Fecal coliforms,4,
Dec-05,Sodium,7,
Dec-05,Methoxychlor,6,
Jan-06,Copper,21,
Jan-06,Calcium,18,
Jan-06,Chemical Oxygen Demand (Cr),7,
Jan-06,Nitrites,21,
Jan-06,Manganese,27,
Jan-06,Metolachlor,14,
Jan-06,alpha-Hexachlorocyclohexane,7,
Jan-06,Total coliforms,3,
Jan-06,Dieldrin,5,
Jan-06,Anionic active surfactants,17,
Jan-06,Fecal coliforms,3,
Jan-06,Dissolved oxygen,20,
Jan-06,Total phosphorus,21,
Jan-06,Silica (SiO2),19,
Jan-06,Sodium,7,
Jan-06,Atrazine,16,
Jan-06,Chemical Oxygen Demand (Mn),21,
Jan-06,beta-Hexaxchlorocyclohexane,14,
Jan-06,Fecal streptococci ,3,
Jan-06,Zinc,21,
Jan-06,Aldrin,4,
Jan-06,Lead,21,
Jan-06,Sulphates,18,
Jan-06,Water temperature,21,
Jan-06,Cadmium,21,
Jan-06,Endosulfan (alpha),6,
Jan-06,Heptachlor,8,
Jan-06,Nitrates,21,
Jan-06,Mercury,17,
Jan-06,Orthophosphate-phosphorus,21,
Jan-06,Bicarbonates,18,
Jan-06,Total hardness,14,
Jan-06,Simazine,4,
Jan-06,Endrin,16,
Jan-06,Alachlor,7,
Jan-06,Ammonium,21,
Jan-06,gamma-Hexachlorocyclohexane,12,
Jan-06,Chlorides,21,
Jan-06,Iron,21,
Jan-06,Biochemical Oxygen,21,
Jan-06,Macrozoobenthos,3,
Jan-06,"p,p-DDD",15,
Jan-06,Total nitrogen,14,
Jan-06,Petroleum hydrocarbons,8,
Jan-06,Total dissolved salts,21,
Jan-06,Oxygen saturation,20,
Jan-06,Nickel,21,
Jan-06,"p,p-DDE",20,
Jan-06,Chromium,21,
Jan-06,Magnesium,18,
Jan-06,Potassium,7,
Feb-06,Fecal coliforms,6,
Feb-06,Magnesium,18,
Feb-06,alpha-Hexachlorocyclohexane,6,
Feb-06,Heptachlor,9,
Feb-06,Simazine,4,
Feb-06,Potassium,7,
Feb-06,"p,p-DDT",13,
Feb-06,"p,p-DDE",16,
Feb-06,"p,p-DDD",6,
Feb-06,Alachlor,21,
Feb-06,Oxygen saturation,21,
Feb-06,gamma-Hexachlorocyclohexane,19,
Feb-06,Mercury,20,
Feb-06,Total nitrogen,15,
Feb-06,Endrin,4,
Feb-06,Aldrin,19,
Feb-06,Chemical Oxygen Demand (Cr),7,
Feb-06,Orthophosphate-phosphorus,21,
Feb-06,Biochemical Oxygen,21,
Feb-06,Nitrates,21,
Feb-06,Manganese,21,
Feb-06,Anionic active surfactants,18,
Feb-06,Metolachlor,12,
Feb-06,Nitrites,21,
Feb-06,Lead,21,
Feb-06,Petroleum hydrocarbons,7,
Feb-06,Iron,21,
Feb-06,Fecal streptococci ,6,
Feb-06,Copper,21,
Feb-06,Chlorides,21,
Feb-06,Total phosphorus,21,
Feb-06,Chemical Oxygen Demand (Mn),21,
Feb-06,Total dissolved salts,21,
Feb-06,Chromium,21,
Feb-06,Dissolved oxygen,21,
Feb-06,Total hardness,18,
Feb-06,Sulphates,18,
Feb-06,Ammonium,21,
Feb-06,beta-Hexaxchlorocyclohexane,8,
Feb-06,Endosulfan (alpha),17,
Feb-06,Dieldrin,3,
Feb-06,Atrazine,20,
Feb-06,Bicarbonates,18,
Feb-06,Methoxychlor,1,
Feb-06,Water temperature,21,
Feb-06,Macrozoobenthos,18,
Feb-06,Silica (SiO2),20,
Feb-06,Sodium,7,
Feb-06,Calcium,18,
Feb-06,Nickel,21,
Feb-06,Zinc,21,
Feb-06,Total coliforms,6,
Mar-06,Dissolved oxygen,21,
Mar-06,Bicarbonates,18,
Mar-06,Iron,21,
Mar-06,Fecal streptococci ,7,
Mar-06,Magnesium,18,
Mar-06,Calcium,18,
Mar-06,Methoxychlor,1,
Mar-06,Nickel,21,
Mar-06,Chlorides,21,
Mar-06,Chromium,21,
Mar-06,Total coliforms,7,
Mar-06,Silica (SiO2),19,
Mar-06,Heptachlor,4,
Mar-06,Sodium,7,
Mar-06,Chemical Oxygen Demand (Mn),21,
Mar-06,Chemical Oxygen Demand (Cr),7,
Mar-06,Endrin,8,
Mar-06,Total phosphorus,21,
Mar-06,Zinc,21,
Mar-06,Total nitrogen,3,
Mar-06,beta-Hexaxchlorocyclohexane,17,
Mar-06,Anionic active surfactants,14,
Mar-06,"p,p-DDE",12,
Mar-06,"p,p-DDD",8,
Mar-06,Total hardness,11,
Mar-06,"p,p-DDT",16,
Mar-06,Metolachlor,14,
Mar-06,Sulphates,18,
Mar-06,Ammonium,21,
Mar-06,Lead,21,
Mar-06,Atrazine,18,
Mar-06,Fecal coliforms,7,
Mar-06,Potassium,7,
Mar-06,Dieldrin,13,
Mar-06,Oxygen saturation,21,
Mar-06,Water temperature,21,
Mar-06,Orthophosphate-phosphorus,21,
Mar-06,Aldrin,13,
Mar-06,Manganese,21,
Mar-06,gamma-Hexachlorocyclohexane,14,
Mar-06,Nitrites,21,
Mar-06,Total dissolved salts,21,
Mar-06,Endosulfan (beta),1,
Mar-06,Mercury,20,
Mar-06,Nitrates,21,
Mar-06,Simazine,18,
Mar-06,Macrozoobenthos,17,
Mar-06,Alachlor,18,
Mar-06,alpha-Hexachlorocyclohexane,7,
Mar-06,Copper,21,
Mar-06,Biochemical Oxygen,21,
Mar-06,Endosulfan (alpha),4,
Apr-06,Sodium,7,
Apr-06,Magnesium,18,
Apr-06,Bicarbonates,18,
Apr-06,Aldrin,20,
Apr-06,Heptachloroepoxide,1,
Apr-06,Heptachlor,9,
Apr-06,Total hardness,14,
Apr-06,Atrazine,18,
Apr-06,Chromium,21,
Apr-06,Alachlor,20,
Apr-06,Oxygen saturation,21,
Apr-06,Anionic active surfactants,18,
Apr-06,beta-Hexaxchlorocyclohexane,14,
Apr-06,Calcium,18,
Apr-06,Cadmium,21,
Apr-06,Total phosphorus,21,
Apr-06,Chemical Oxygen Demand (Cr),7,
Apr-06,Biochemical Oxygen,21,
Apr-06,Nitrates,21,
Apr-06,alpha-Hexachlorocyclohexane,6,
Apr-06,Total dissolved salts,21,
Apr-06,Potassium,7,
Apr-06,Dissolved oxygen,21,
Apr-06,Water temperature,21,
Apr-06,Iron,21,
Apr-06,Lead,21,
Apr-06,Silica (SiO2),21,
Apr-06,Fecal streptococci ,7,
Apr-06,Dieldrin,12,
Apr-06,Endosulfan (beta),1,
Apr-06,Macrozoobenthos,14,
Apr-06,Chemical Oxygen Demand (Mn),21,
Apr-06,Metolachlor,13,
Apr-06,Total coliforms,7,
Apr-06,Mercury,17,
Apr-06,Ammonium,21,
Apr-06,Endrin,14,
Apr-06,Orthophosphate-phosphorus,21,
Apr-06,Fecal coliforms,7,
Apr-06,Zinc,21,
Apr-06,Copper,21,
Apr-06,Chlorides,21,
Apr-06,gamma-Hexachlorocyclohexane,15,
Apr-06,Sulphates,18,
Apr-06,Simazine,19,
Apr-06,"p,p-DDT",5,
Apr-06,"p,p-DDD",6,
Apr-06,"p,p-DDE",19,
Apr-06,Petroleum hydrocarbons,8,
Apr-06,Nitrites,21,
Apr-06,Total nitrogen,3,
Apr-06,Nickel,21,
Apr-06,Manganese,27,
Apr-06,Endosulfan (alpha),8,
May-06,Endrin,9,
May-06,Anionic active surfactants,18,
May-06,Total coliforms,7,
May-06,Total dissolved salts,21,
May-06,Zinc,15,
May-06,Ammonium,21,
May-06,Magnesium,18,
May-06,Water temperature,21,
May-06,Atrazine,11,
May-06,Orthophosphate-phosphorus,21,
May-06,Methoxychlor,3,
May-06,Chromium,15,
May-06,Fecal streptococci ,7,
May-06,Bicarbonates,18,
May-06,Biochemical Oxygen,21,
May-06,Aldrin,2,
May-06,Macrozoobenthos,17,
May-06,"p,p-DDT",11,
May-06,"p,p-DDE",10,
May-06,"p,p-DDD",11,
May-06,Chemical Oxygen Demand (Cr),7,
May-06,Oxygen saturation,21,
May-06,Petroleum hydrocarbons,9,
May-06,Calcium,18,
May-06,Potassium,7,
May-06,Dieldrin,10,
May-06,Chemical Oxygen Demand (Mn),21,
May-06,gamma-Hexachlorocyclohexane,8,
May-06,Simazine,11,
May-06,Total nitrogen,14,
May-06,Sulphates,18,
May-06,Cadmium,15,
May-06,Sodium,7,
May-06,Dissolved oxygen,21,
May-06,Iron,15,
May-06,Copper,15,
May-06,Alachlor,11,
May-06,Total phosphorus,21,
May-06,Nickel,15,
May-06,Mercury,14,
May-06,Silica (SiO2),15,
May-06,Fecal coliforms,7,
May-06,Nitrates,21,
May-06,Metolachlor,11,
May-06,Lead,15,
May-06,Heptachlor,4,
May-06,Total hardness,18,
May-06,Nitrites,21,
May-06,Manganese,19,
May-06,Chlorides,21,
May-06,Endosulfan (alpha),5,
May-06,beta-Hexaxchlorocyclohexane,6,
May-06,alpha-Hexachlorocyclohexane,8,
Jun-06,Total nitrogen,3,
Jun-06,Iron,21,
Jun-06,Petroleum hydrocarbons,7,
Jun-06,Calcium,18,
Jun-06,beta-Hexaxchlorocyclohexane,21,
Jun-06,Lead,21,
Jun-06,Heptachlor,16,
Jun-06,Zinc,21,
Jun-06,Silica (SiO2),19,
Jun-06,Orthophosphate-phosphorus,21,
Jun-06,Atrazine,21,
Jun-06,Nitrites,21,
Jun-06,Heptachloroepoxide,9,
Jun-06,Sodium,7,
Jun-06,Copper,21,
Jun-06,Cadmium,21,
Jun-06,alpha-Hexachlorocyclohexane,20,
Jun-06,Mercury,19,
Jun-06,gamma-Hexachlorocyclohexane,17,
Jun-06,Total coliforms,7,
Jun-06,Simazine,21,
Jun-06,Water temperature,18,
Jun-06,Potassium,7,
Jun-06,Total hardness,15,
Jun-06,Dieldrin,9,
Jun-06,Aldrin,16,
Jun-06,Alachlor,21,
Jun-06,Chlorides,21,
Jun-06,Sulphates,18,
Jun-06,"p,p-DDE",20,
Jun-06,"p,p-DDD",21,
Jun-06,"p,p-DDT",21,
Jun-06,Macrozoobenthos,17,
Jun-06,Endosulfan (beta),14,
Jun-06,Chemical Oxygen Demand (Mn),21,
Jun-06,Fecal streptococci ,7,
Jun-06,Metolachlor,21,
Jun-06,Total dissolved salts,21,
Jun-06,Endosulfan (alpha),14,
Jun-06,Nickel,21,
Jun-06,Nitrates,21,
Jun-06,Biochemical Oxygen,21,
Jun-06,Total phosphorus,21,
Jun-06,Manganese,27,
Jun-06,Bicarbonates,15,
Jun-06,Fecal coliforms,7,
Jun-06,Dissolved oxygen,21,
Jun-06,Endrin,14,
Jun-06,Magnesium,18,
Jun-06,Chemical Oxygen Demand (Cr),15,
Jun-06,Ammonium,21,
Jun-06,Chromium,21,
Jun-06,Anionic active surfactants,18,
Jun-06,Oxygen saturation,21,
Jul-06,Magnesium,17,
Jul-06,Fecal streptococci ,7,
Jul-06,Potassium,6,
Jul-06,Simazine,21,
Jul-06,Endosulfan (alpha),21,
Jul-06,Biochemical Oxygen,20,
Jul-06,Total hardness,17,
Jul-06,Dissolved oxygen,20,
Jul-06,Chemical Oxygen Demand (Cr),9,
Jul-06,Fecal coliforms,7,
Jul-06,Copper,21,
Jul-06,Endosulfan (beta),21,
Jul-06,Heptachlor,21,
Jul-06,Atrazine,21,
Jul-06,Nitrites,20,
Jul-06,Total phosphorus,17,
Jul-06,Nickel,21,
Jul-06,Sodium,6,
Jul-06,Dieldrin,21,
Jul-06,Metolachlor,21,
Jul-06,Orthophosphate-phosphorus,20,
Jul-06,Aldrin,21,
Jul-06,Manganese,27,
Jul-06,Sulphates,17,
Jul-06,Lead,21,
Jul-06,beta-Hexaxchlorocyclohexane,21,
Jul-06,Oxygen saturation,20,
Jul-06,Bicarbonates,17,
Jul-06,Total nitrogen,14,
Jul-06,Petroleum hydrocarbons,8,
Jul-06,"p,p-DDT",21,
Jul-06,"p,p-DDE",21,
Jul-06,"p,p-DDD",18,
Jul-06,Silica (SiO2),21,
Jul-06,Calcium,17,
Jul-06,Heptachloroepoxide,21,
Jul-06,Total dissolved salts,20,
Jul-06,Nitrates,20,
Jul-06,gamma-Hexachlorocyclohexane,21,
Jul-06,alpha-Hexachlorocyclohexane,21,
Jul-06,Macrozoobenthos,17,
Jul-06,Chromium,21,
Jul-06,Ammonium,20,
Jul-06,Alachlor,21,
Jul-06,Mercury,20,
Jul-06,Chlorides,20,
Jul-06,Anionic active surfactants,17,
Jul-06,Zinc,21,
Jul-06,Water temperature,20,
Jul-06,Cadmium,21,
Jul-06,Iron,21,
Jul-06,Endrin,21,
Jul-06,Chemical Oxygen Demand (Mn),20,
Jul-06,Total coliforms,7,
Aug-06,Simazine,17,
Aug-06,Petroleum hydrocarbons,10,
Aug-06,Aldrin,21,
Aug-06,Copper,21,
Aug-06,Dissolved oxygen,21,
Aug-06,Total hardness,18,
Aug-06,Nickel,21,
Aug-06,Chromium,21,
Aug-06,Heptachloroepoxide,21,
Aug-06,Sulphates,18,
Aug-06,Fecal streptococci ,4,
Aug-06,Chlorides,21,
Aug-06,Silica (SiO2),21,
