,id,value,location,sample_date,measure,Month,Day,MonthName,Year,year
33831,514648,7.5489999999999995,Somchair,2004-08-14,Lead,4,11,August,2004,2004
33857,515425,4.841,Busarakhan,2004-08-14,Lead,4,11,August,2004,2004
33882,518821,2.383,Kannika,2004-08-19,Lead,4,11,August,2004,2004
33907,519522,4.916,Kannika,2004-08-19,Lead,4,11,August,2004,2004
33929,520213,8.427,Kannika,2004-08-19,Lead,4,11,August,2004,2004
33952,520921,3.8819999999999997,Sakda,2004-08-19,Lead,4,11,August,2004,2004
33979,521684,2.48,Sakda,2004-08-19,Lead,4,11,August,2004,2004
34003,522422,4.405,Sakda,2004-08-19,Lead,4,11,August,2004,2004
34022,511697,5.577999999999999,Chai,2004-08-23,Lead,4,11,August,2004,2004
34042,512790,5.584,Chai,2004-08-23,Lead,4,11,August,2004,2004
34061,513839,7.343,Chai,2004-08-23,Lead,4,11,August,2004,2004
34088,501600,12.12,Boonsri,2004-08-27,Lead,4,11,August,2004,2004
34119,502814,8.37,Boonsri,2004-08-27,Lead,4,11,August,2004,2004
34149,503941,7.72,Boonsri,2004-08-27,Lead,4,11,August,2004,2004
34180,510708,2.14,Kohsoom,2004-08-29,Lead,4,11,August,2004,2004
34208,518850,2.623,Kannika,2004-09-03,Lead,4,11,September,2004,2004
34235,519557,1.984,Kannika,2004-09-03,Lead,4,11,September,2004,2004
34260,520241,1.2570000000000001,Kannika,2004-09-03,Lead,4,11,September,2004,2004
34285,520952,1.921,Sakda,2004-09-03,Lead,4,11,September,2004,2004
34312,521721,2.762,Sakda,2004-09-03,Lead,4,11,September,2004,2004
34337,522451,3.569,Sakda,2004-09-03,Lead,4,11,September,2004,2004
34363,514687,10.31,Somchair,2004-09-04,Lead,4,11,September,2004,2004
34390,515464,2.3369999999999997,Busarakhan,2004-09-04,Lead,4,11,September,2004,2004
34416,511726,9.562000000000001,Chai,2004-09-09,Lead,4,11,September,2004,2004
34443,512827,2.784,Chai,2004-09-09,Lead,4,11,September,2004,2004
34468,513868,2.544,Chai,2004-09-09,Lead,4,11,September,2004,2004
34495,501635,6.955,Boonsri,2004-09-10,Lead,4,11,September,2004,2004
34526,502857,10.52,Boonsri,2004-09-10,Lead,4,11,September,2004,2004
34557,503976,5.027,Boonsri,2004-09-10,Lead,4,11,September,2004,2004
34580,511750,1.6740000000000002,Chai,2004-09-17,Lead,4,11,September,2004,2004
34600,512858,1.7069999999999999,Chai,2004-09-17,Lead,4,11,September,2004,2004
34620,513891,1.6030000000000002,Chai,2004-09-17,Lead,4,11,September,2004,2004
34647,501675,3.988,Boonsri,2004-09-24,Lead,4,11,September,2004,2004
34679,502895,1.337,Boonsri,2004-09-24,Lead,4,11,September,2004,2004
34711,504011,7.297999999999999,Boonsri,2004-09-24,Lead,4,11,September,2004,2004
34744,510751,6.129,Kohsoom,2004-09-27,Lead,4,11,September,2004,2004
34776,501713,2.7960000000000003,Boonsri,2004-10-08,Lead,4,11,October,2004,2004
34807,502936,2.7569999999999997,Boonsri,2004-10-08,Lead,4,11,October,2004,2004
34837,504047,2.7289999999999996,Boonsri,2004-10-08,Lead,4,11,October,2004,2004
34864,518879,3.6489999999999996,Kannika,2004-10-09,Lead,4,11,October,2004,2004
34889,519593,2.262,Kannika,2004-10-09,Lead,4,11,October,2004,2004
34912,520269,3.502,Kannika,2004-10-09,Lead,4,11,October,2004,2004
34936,520981,2.987,Sakda,2004-10-09,Lead,4,11,October,2004,2004
34960,521756,3.111,Sakda,2004-10-09,Lead,4,11,October,2004,2004
34983,522479,1.976,Sakda,2004-10-09,Lead,4,11,October,2004,2004
35008,511778,3.592,Chai,2004-10-11,Lead,4,11,October,2004,2004
35034,512895,2.865,Chai,2004-10-11,Lead,4,11,October,2004,2004
35058,513919,4.026,Chai,2004-10-11,Lead,4,11,October,2004,2004
35082,514722,3.6489999999999996,Somchair,2004-10-21,Lead,4,11,October,2004,2004
35106,515498,5.928,Busarakhan,2004-10-21,Lead,4,11,October,2004,2004
35133,501747,2.312,Boonsri,2004-10-22,Lead,4,11,October,2004,2004
35165,502978,2.2840000000000003,Boonsri,2004-10-22,Lead,4,11,October,2004,2004
35196,504081,1.675,Boonsri,2004-10-22,Lead,4,11,October,2004,2004
35228,510795,4.435,Kohsoom,2004-10-24,Lead,4,11,October,2004,2004
35246,511792,4.298,Chai,2004-10-30,Lead,4,11,October,2004,2004
35256,512915,3.2739999999999996,Chai,2004-10-30,Lead,4,11,October,2004,2004
35265,513932,4.042,Chai,2004-10-30,Lead,4,11,October,2004,2004
35289,501788,5.462000000000001,Boonsri,2004-11-05,Lead,4,11,November,2004,2004
35319,503017,4.095,Boonsri,2004-11-05,Lead,4,11,November,2004,2004
35349,504117,2.747,Boonsri,2004-11-05,Lead,4,11,November,2004,2004
35365,514738,4.048,Somchair,2004-11-06,Lead,4,11,November,2004,2004
35376,515514,2.8169999999999997,Busarakhan,2004-11-06,Lead,4,11,November,2004,2004
35387,518893,0.7120000000000001,Kannika,2004-11-12,Lead,4,11,November,2004,2004
35398,519613,1.764,Kannika,2004-11-12,Lead,4,11,November,2004,2004
35407,520283,1.383,Kannika,2004-11-12,Lead,4,11,November,2004,2004
35417,520995,0.8909999999999999,Sakda,2004-11-12,Lead,4,11,November,2004,2004
35429,521776,1.3119999999999998,Sakda,2004-11-12,Lead,4,11,November,2004,2004
35439,522493,1.557,Sakda,2004-11-12,Lead,4,11,November,2004,2004
35461,511817,1.4280000000000002,Chai,2004-11-21,Lead,4,11,November,2004,2004
35493,512946,3.347,Chai,2004-11-21,Lead,4,11,November,2004,2004
35523,513957,3.4,Chai,2004-11-21,Lead,4,11,November,2004,2004
35555,501826,6.257000000000001,Boonsri,2004-11-26,Lead,4,11,November,2004,2004
35587,503057,0.122,Boonsri,2004-11-26,Lead,4,11,November,2004,2004
35618,504152,8.551,Boonsri,2004-11-26,Lead,4,11,November,2004,2004
35635,511838,1.22,Chai,2004-11-26,Lead,4,11,November,2004,2004
35646,512973,3.699,Chai,2004-11-26,Lead,4,11,November,2004,2004
35656,513977,9.543,Chai,2004-11-26,Lead,4,11,November,2004,2004
35681,510839,1.073,Kohsoom,2004-11-28,Lead,4,11,November,2004,2004
35713,501861,3.245,Boonsri,2004-12-03,Lead,4,11,December,2004,2004
35738,503099,3.341,Boonsri,2004-12-03,Lead,4,11,December,2004,2004
35765,504186,2.166,Boonsri,2004-12-03,Lead,4,11,December,2004,2004
35789,514765,3.8369999999999997,Somchair,2004-12-03,Lead,4,11,December,2004,2004
35813,515541,8.192,Busarakhan,2004-12-03,Lead,4,11,December,2004,2004
35837,511864,15.72,Chai,2004-12-05,Lead,4,11,December,2004,2004
35862,513006,6.002999999999999,Chai,2004-12-05,Lead,4,11,December,2004,2004
35886,514003,1.234,Chai,2004-12-05,Lead,4,11,December,2004,2004
35898,511877,11.27,Chai,2004-12-09,Lead,4,11,December,2004,2004
35908,513027,9.091000000000001,Chai,2004-12-09,Lead,4,11,December,2004,2004
35917,514016,2.435,Chai,2004-12-09,Lead,4,11,December,2004,2004
35938,518919,1.3230000000000002,Kannika,2004-12-11,Lead,4,11,December,2004,2004
35962,519645,4.762,Kannika,2004-12-11,Lead,4,11,December,2004,2004
35985,520309,1.8519999999999999,Kannika,2004-12-11,Lead,4,11,December,2004,2004
36008,521022,0.5760000000000001,Sakda,2004-12-11,Lead,4,11,December,2004,2004
36032,521809,1.149,Sakda,2004-12-11,Lead,4,11,December,2004,2004
36055,522519,0.415,Sakda,2004-12-11,Lead,4,11,December,2004,2004
36079,501891,2.479,Boonsri,2004-12-17,Lead,4,11,December,2004,2004
36107,510878,0.36700000000000005,Kohsoom,2004-12-19,Lead,4,11,December,2004,2004
36140,589641,15.11,Boonsri,2005-01-14,Lead,4,11,January,2005,2005
36187,591241,3.84,Boonsri,2005-01-14,Lead,4,11,January,2005,2005
36232,592991,25.32,Boonsri,2005-01-14,Lead,4,11,January,2005,2005
36274,613532,1.902,Kannika,2005-01-16,Lead,4,11,January,2005,2005
36315,614472,1.584,Kannika,2005-01-16,Lead,4,11,January,2005,2005
36354,615484,2.026,Kannika,2005-01-16,Lead,4,11,January,2005,2005
36395,616413,3.08,Sakda,2005-01-16,Lead,4,11,January,2005,2005
36437,617355,1.6469999999999998,Sakda,2005-01-16,Lead,4,11,January,2005,2005
36477,618372,3.031,Sakda,2005-01-16,Lead,4,11,January,2005,2005
36517,607572,17.290001,Somchair,2005-01-22,Lead,4,11,January,2005,2005
36557,608519,11.63,Busarakhan,2005-01-22,Lead,4,11,January,2005,2005
36598,603331,6.422000000000001,Chai,2005-01-27,Lead,4,11,January,2005,2005
36638,604695,19.32,Chai,2005-01-27,Lead,4,11,January,2005,2005
36675,606221,5.345,Chai,2005-01-27,Lead,4,11,January,2005,2005
36715,589692,2.174,Boonsri,2005-01-28,Lead,4,11,January,2005,2005
36763,591299,1.899,Boonsri,2005-01-28,Lead,4,11,January,2005,2005
36810,593041,16.129998999999998,Boonsri,2005-01-28,Lead,4,11,January,2005,2005
36856,602373,0.574,Kohsoom,2005-01-30,Lead,4,11,January,2005,2005
36891,603367,15.85,Chai,2005-01-31,Lead,4,11,January,2005,2005
36911,604737,3.889,Chai,2005-01-31,Lead,4,11,January,2005,2005
36931,606256,2.13,Chai,2005-01-31,Lead,4,11,January,2005,2005
36960,589744,4.155,Boonsri,2005-02-11,Lead,4,11,February,2005,2005
36996,591359,5.794,Boonsri,2005-02-11,Lead,4,11,February,2005,2005
37030,593093,1.903,Boonsri,2005-02-11,Lead,4,11,February,2005,2005
37063,613578,6.329,Kannika,2005-02-11,Lead,4,11,February,2005,2005
37099,614525,6.537999999999999,Kannika,2005-02-11,Lead,4,11,February,2005,2005
37132,615531,3.522,Kannika,2005-02-11,Lead,4,11,February,2005,2005
37165,616460,2.852,Sakda,2005-02-11,Lead,4,11,February,2005,2005
37202,617409,6.417000000000001,Sakda,2005-02-11,Lead,4,11,February,2005,2005
37235,618418,4.039,Sakda,2005-02-11,Lead,4,11,February,2005,2005
37268,607619,3.557,Somchair,2005-02-20,Lead,4,11,February,2005,2005
37310,608566,2.61,Busarakhan,2005-02-20,Lead,4,11,February,2005,2005
37419,589787,4.2219999999999995,Boonsri,2005-02-24,Lead,4,11,February,2005,2005
37466,591409,2.674,Boonsri,2005-02-24,Lead,4,11,February,2005,2005
37512,593135,1.2,Boonsri,2005-02-24,Lead,4,11,February,2005,2005
37557,602424,4.915,Kohsoom,2005-02-27,Lead,4,11,February,2005,2005
37596,603418,7.504,Chai,2005-02-28,Lead,4,11,February,2005,2005
37629,604796,5.769,Chai,2005-02-28,Lead,4,11,February,2005,2005
37660,606307,4.454,Chai,2005-02-28,Lead,4,11,February,2005,2005
37701,589838,12.4,Boonsri,2005-03-11,Lead,4,11,March,2005,2005
37747,591467,5.127999999999999,Boonsri,2005-03-11,Lead,4,11,March,2005,2005
37792,593186,4.251,Boonsri,2005-03-11,Lead,4,11,March,2005,2005
37835,613619,4.64,Kannika,2005-03-11,Lead,4,11,March,2005,2005
37875,614573,7.506,Kannika,2005-03-11,Lead,4,11,March,2005,2005
37914,615570,7.906000000000001,Kannika,2005-03-11,Lead,4,11,March,2005,2005
37952,616502,5.018,Sakda,2005-03-11,Lead,4,11,March,2005,2005
37990,617455,5.615,Sakda,2005-03-11,Lead,4,11,March,2005,2005
38026,618456,8.536,Sakda,2005-03-11,Lead,4,11,March,2005,2005
38063,603462,3.116,Chai,2005-03-17,Lead,4,11,March,2005,2005
38105,604847,14.19,Chai,2005-03-17,Lead,4,11,March,2005,2005
38144,606351,6.295,Chai,2005-03-17,Lead,4,11,March,2005,2005
38184,607666,7.029,Somchair,2005-03-24,Lead,4,11,March,2005,2005
38227,608614,2.42,Busarakhan,2005-03-24,Lead,4,11,March,2005,2005
38272,589890,7.692,Boonsri,2005-03-25,Lead,4,11,March,2005,2005
38322,591527,9.052,Boonsri,2005-03-25,Lead,4,11,March,2005,2005
38371,593238,15.72,Boonsri,2005-03-25,Lead,4,11,March,2005,2005
38419,602478,5.1770000000000005,Kohsoom,2005-03-27,Lead,4,11,March,2005,2005
38459,603501,4.7219999999999995,Chai,2005-03-31,Lead,4,11,March,2005,2005
38494,604892,4.333,Chai,2005-03-31,Lead,4,11,March,2005,2005
38526,606389,4.8919999999999995,Chai,2005-03-31,Lead,4,11,March,2005,2005
38569,589945,4.407,Boonsri,2005-04-08,Lead,4,11,April,2005,2005
38616,591590,8.326,Boonsri,2005-04-08,Lead,4,11,April,2005,2005
38661,593293,3.122,Boonsri,2005-04-08,Lead,4,11,April,2005,2005
38703,613664,3.122,Kannika,2005-04-08,Lead,4,11,April,2005,2005
38747,614626,4.252,Kannika,2005-04-08,Lead,4,11,April,2005,2005
38788,615614,1.232,Kannika,2005-04-08,Lead,4,11,April,2005,2005
38830,616546,0.05,Sakda,2005-04-08,Lead,4,11,April,2005,2005
38873,617506,1.6480000000000001,Sakda,2005-04-08,Lead,4,11,April,2005,2005
38913,618499,3.6889999999999996,Sakda,2005-04-08,Lead,4,11,April,2005,2005
38954,603546,3.1830000000000003,Chai,2005-04-11,Lead,4,11,April,2005,2005
38997,604943,30.290001,Chai,2005-04-11,Lead,4,11,April,2005,2005
39038,606434,3.655,Chai,2005-04-11,Lead,4,11,April,2005,2005
39075,603587,12.85,Chai,2005-04-21,Lead,4,11,April,2005,2005
39112,604991,19.02,Chai,2005-04-21,Lead,4,11,April,2005,2005
39147,606475,6.047999999999999,Chai,2005-04-21,Lead,4,11,April,2005,2005
39189,589997,3.338,Boonsri,2005-04-22,Lead,4,11,April,2005,2005
39238,591649,13.24,Boonsri,2005-04-22,Lead,4,11,April,2005,2005
39287,593343,5.065,Boonsri,2005-04-22,Lead,4,11,April,2005,2005
39332,607713,24.879998999999998,Somchair,2005-04-24,Lead,4,11,April,2005,2005
39374,608661,33.299999,Busarakhan,2005-04-24,Lead,4,11,April,2005,2005
39418,602532,14.92,Kohsoom,2005-04-25,Lead,4,11,April,2005,2005
39467,590051,4.563,Boonsri,2005-05-13,Lead,4,11,May,2005,2005
39515,591707,5.93,Boonsri,2005-05-13,Lead,4,11,May,2005,2005
39563,593397,2.7119999999999997,Boonsri,2005-05-13,Lead,4,11,May,2005,2005
39611,613713,8.209,Kannika,2005-05-13,Lead,4,11,May,2005,2005
39657,614681,5.0089999999999995,Kannika,2005-05-13,Lead,4,11,May,2005,2005
39702,615662,5.187,Kannika,2005-05-13,Lead,4,11,May,2005,2005
39747,616594,2.737,Sakda,2005-05-13,Lead,4,11,May,2005,2005
39793,617559,2.9219999999999997,Sakda,2005-05-13,Lead,4,11,May,2005,2005
39838,618546,1.4669999999999999,Sakda,2005-05-13,Lead,4,12,May,2005,2005
39880,603632,4.655,Chai,2005-05-16,Lead,4,12,May,2005,2005
39924,605043,8.357999999999999,Chai,2005-05-16,Lead,4,12,May,2005,2005
39967,606519,6.457000000000001,Chai,2005-05-16,Lead,4,12,May,2005,2005
40175,590125,2.62,Boonsri,2005-05-28,Lead,4,12,May,2005,2005
40206,591781,6.315,Boonsri,2005-05-28,Lead,4,12,May,2005,2005
40237,593472,3.003,Boonsri,2005-05-28,Lead,4,12,May,2005,2005
40286,602605,5.325,Kohsoom,2005-05-29,Lead,4,12,May,2005,2005
40315,607762,9.568,Somchair,2005-05-29,Lead,4,12,May,2005,2005
40359,608709,12.36,Busarakhan,2005-05-29,Lead,4,12,May,2005,2005
40406,590162,4.883,Boonsri,2005-06-10,Lead,4,12,June,2005,2005
40453,591823,4.4430000000000005,Boonsri,2005-06-10,Lead,4,12,June,2005,2005
40499,593509,2.7039999999999997,Boonsri,2005-06-10,Lead,4,12,June,2005,2005
40542,613762,9.133,Kannika,2005-06-10,Lead,4,12,June,2005,2005
40569,614738,5.8870000000000005,Kannika,2005-06-10,Lead,4,12,June,2005,2005
40594,615711,6.456,Kannika,2005-06-10,Lead,4,12,June,2005,2005
40621,616646,3.077,Sakda,2005-06-10,Lead,4,12,June,2005,2005
40649,617617,2.998,Sakda,2005-06-10,Lead,4,12,June,2005,2005
40676,618596,2.734,Sakda,2005-06-10,Lead,4,12,June,2005,2005
40814,603719,6.005,Chai,2005-06-13,Lead,4,12,June,2005,2005
40859,605139,9.117,Chai,2005-06-13,Lead,4,12,June,2005,2005
40904,606606,6.002999999999999,Chai,2005-06-13,Lead,4,12,June,2005,2005
40948,607811,10.005,Somchair,2005-06-17,Lead,4,12,June,2005,2005
40974,608759,12.113,Busarakhan,2005-06-17,Lead,4,12,June,2005,2005
40995,603763,4.123,Chai,2005-06-20,Lead,4,12,June,2005,2005
41032,605191,8.013,Chai,2005-06-20,Lead,4,12,June,2005,2005
41066,606650,6.111000000000001,Chai,2005-06-20,Lead,4,12,June,2005,2005
41146,590214,1.976,Boonsri,2005-06-24,Lead,4,12,June,2005,2005
41195,591882,2.148,Boonsri,2005-06-24,Lead,4,12,June,2005,2005
41240,593561,0.5579999999999999,Boonsri,2005-06-24,Lead,4,12,June,2005,2005
41288,602641,11.33,Kohsoom,2005-06-26,Lead,4,12,June,2005,2005
41322,590268,5.22,Boonsri,2005-07-08,Lead,4,12,July,2005,2005
41373,591940,6.311,Boonsri,2005-07-08,Lead,4,12,July,2005,2005
41423,593615,2.929,Boonsri,2005-07-08,Lead,4,12,July,2005,2005
41474,613817,3.795,Kannika,2005-07-08,Lead,4,12,July,2005,2005
41522,614798,2.7489999999999997,Kannika,2005-07-08,Lead,4,12,July,2005,2005
41569,615765,0.05,Kannika,2005-07-08,Lead,4,12,July,2005,2005
41616,616701,67.489998,Sakda,2005-07-08,Lead,4,12,July,2005,2005
41665,617679,49.313,Sakda,2005-07-08,Lead,4,12,July,2005,2005
41712,618650,1.8530000000000002,Sakda,2005-07-08,Lead,4,12,July,2005,2005
41758,590324,3.301,Boonsri,2005-07-22,Lead,4,12,July,2005,2005
41807,592004,2.294,Boonsri,2005-07-22,Lead,4,12,July,2005,2005
41855,593671,0.812,Boonsri,2005-07-22,Lead,4,12,July,2005,2005
41902,603811,4.316,Chai,2005-07-23,Lead,4,12,July,2005,2005
41949,605246,2.923,Chai,2005-07-23,Lead,4,12,July,2005,2005
41995,606698,2.674,Chai,2005-07-23,Lead,4,12,July,2005,2005
42040,602680,7.355,Kohsoom,2005-07-24,Lead,4,12,July,2005,2005
42069,607863,2.1719999999999997,Somchair,2005-07-24,Lead,4,12,July,2005,2005
42115,608812,8.368,Busarakhan,2005-07-24,Lead,4,12,July,2005,2005
42175,603855,2.256,Chai,2005-07-31,Lead,4,12,July,2005,2005
42214,605299,7.5760000000000005,Chai,2005-07-31,Lead,4,12,July,2005,2005
42251,606742,8.852,Chai,2005-07-31,Lead,4,12,July,2005,2005
42296,590378,5.357,Boonsri,2005-08-12,Lead,4,12,August,2005,2005
42346,592065,8.305,Boonsri,2005-08-12,Lead,4,12,August,2005,2005
42395,593725,9.287,Boonsri,2005-08-12,Lead,4,12,August,2005,2005
42445,613870,1.692,Kannika,2005-08-12,Lead,4,12,August,2005,2005
42498,614860,4.39,Kannika,2005-08-12,Lead,4,12,August,2005,2005
42549,615818,2.802,Kannika,2005-08-12,Lead,4,12,August,2005,2005
42600,616755,3.741,Sakda,2005-08-12,Lead,4,12,August,2005,2005
42653,617741,1.801,Sakda,2005-08-12,Lead,4,12,August,2005,2005
42704,618703,2.0980000000000003,Sakda,2005-08-12,Lead,4,12,August,2005,2005
42753,607915,4.546,Somchair,2005-08-14,Lead,4,12,August,2005,2005
42782,608864,1.636,Busarakhan,2005-08-14,Lead,4,12,August,2005,2005
42811,603904,4.883,Chai,2005-08-18,Lead,4,12,August,2005,2005
42861,605356,7.013,Chai,2005-08-18,Lead,4,12,August,2005,2005
42909,606791,4.66,Chai,2005-08-18,Lead,4,12,August,2005,2005
42973,603953,6.84,Chai,2005-08-25,Lead,4,12,August,2005,2005
43013,605412,3.2689999999999997,Chai,2005-08-25,Lead,4,12,August,2005,2005
43052,606839,2.164,Chai,2005-08-25,Lead,4,12,August,2005,2005
43096,590433,5.22,Boonsri,2005-08-26,Lead,4,12,August,2005,2005
43148,592128,2.327,Boonsri,2005-08-26,Lead,4,12,August,2005,2005
43199,593780,2.783,Boonsri,2005-08-26,Lead,4,12,August,2005,2005
43289,602756,7.622000000000001,Kohsoom,2005-08-28,Lead,5,12,August,2005,2005
43459,613924,0.748,Kannika,2005-09-09,Lead,5,12,September,2005,2005
43505,614921,0.941,Kannika,2005-09-09,Lead,5,12,September,2005,2005
43549,615871,0.7959999999999999,Kannika,2005-09-09,Lead,5,12,September,2005,2005
43593,616809,0.674,Sakda,2005-09-09,Lead,5,12,September,2005,2005
43638,617802,0.05,Sakda,2005-09-09,Lead,5,12,September,2005,2005
43682,618756,0.769,Sakda,2005-09-09,Lead,5,12,September,2005,2005
43726,603999,0.532,Chai,2005-09-22,Lead,5,12,September,2005,2005
43771,605466,1.6130000000000002,Chai,2005-09-22,Lead,5,12,September,2005,2005
43815,606884,2.089,Chai,2005-09-22,Lead,5,12,September,2005,2005
44007,607967,4.288,Somchair,2005-09-24,Lead,5,12,September,2005,2005
44052,608916,4.704,Busarakhan,2005-09-24,Lead,5,12,September,2005,2005
44136,604043,3.282,Chai,2005-09-29,Lead,5,12,September,2005,2005
44177,605518,3.5639999999999996,Chai,2005-09-29,Lead,5,12,September,2005,2005
44216,606928,3.4339999999999997,Chai,2005-09-29,Lead,5,12,September,2005,2005
44261,590598,2.373,Boonsri,2005-10-02,Lead,5,12,October,2005,2005
44298,592307,2.4090000000000003,Boonsri,2005-10-02,Lead,5,12,October,2005,2005
44338,593945,1.0759999999999998,Boonsri,2005-10-02,Lead,5,12,October,2005,2005
44372,604093,15.18,Chai,2005-10-10,Lead,5,12,October,2005,2005
44412,605575,9.215,Chai,2005-10-10,Lead,5,12,October,2005,2005
44455,606977,21.99,Chai,2005-10-10,Lead,5,12,October,2005,2005
44496,613974,2.0580000000000003,Kannika,2005-10-14,Lead,5,12,October,2005,2005
44536,614978,4.753,Kannika,2005-10-14,Lead,5,12,October,2005,2005
44573,615920,3.14,Kannika,2005-10-14,Lead,5,12,October,2005,2005
44613,616858,1.068,Sakda,2005-10-14,Lead,5,12,October,2005,2005
44653,617859,2.036,Sakda,2005-10-14,Lead,5,12,October,2005,2005
44692,618805,1.6369999999999998,Sakda,2005-10-14,Lead,5,12,October,2005,2005
44726,604133,6.273,Chai,2005-10-20,Lead,5,12,October,2005,2005
44759,605627,0.647,Chai,2005-10-20,Lead,5,12,October,2005,2005
44788,607020,7.345,Chai,2005-10-20,Lead,5,12,October,2005,2005
44821,590640,6.635,Boonsri,2005-10-21,Lead,5,12,October,2005,2005
44861,592361,2.61,Boonsri,2005-10-21,Lead,5,12,October,2005,2005
44898,593986,3.0860000000000003,Boonsri,2005-10-21,Lead,5,12,October,2005,2005
44935,602839,9.687999999999999,Kohsoom,2005-10-23,Lead,5,12,October,2005,2005
44965,608017,3.321,Somchair,2005-10-23,Lead,5,12,October,2005,2005
45008,608965,18.92,Busarakhan,2005-10-23,Lead,5,12,October,2005,2005
45052,590685,1.742,Boonsri,2005-11-06,Lead,5,12,November,2005,2005
45094,592412,1.7,Boonsri,2005-11-06,Lead,5,12,November,2005,2005
45137,594030,0.8029999999999999,Boonsri,2005-11-06,Lead,5,12,November,2005,2005
45176,614021,0.05,Kannika,2005-11-11,Lead,5,12,November,2005,2005
45215,615031,4.5,Kannika,2005-11-11,Lead,5,12,November,2005,2005
45251,615968,0.05,Kannika,2005-11-11,Lead,5,12,November,2005,2005
45288,616905,3.0269999999999997,Sakda,2005-11-11,Lead,5,12,November,2005,2005
45326,617914,5.0,Sakda,2005-11-11,Lead,5,12,November,2005,2005
45361,618851,1.9,Sakda,2005-11-11,Lead,5,12,November,2005,2005
45397,604175,16.530001000000002,Chai,2005-11-19,Lead,5,12,November,2005,2005
45439,605674,9.751,Chai,2005-11-19,Lead,5,12,November,2005,2005
45478,607057,17.316,Chai,2005-11-19,Lead,5,12,November,2005,2005
45516,608069,6.807,Somchair,2005-11-24,Lead,5,12,November,2005,2005
45555,609015,6.7,Busarakhan,2005-11-24,Lead,5,12,November,2005,2005
45597,590732,3.688,Boonsri,2005-11-25,Lead,5,12,November,2005,2005
45636,592470,2.2159999999999997,Boonsri,2005-11-25,Lead,5,12,November,2005,2005
45672,594076,12.48,Boonsri,2005-11-25,Lead,5,12,November,2005,2005
45707,604217,12.56,Chai,2005-11-26,Lead,5,12,November,2005,2005
45738,605723,7.627000000000001,Chai,2005-11-26,Lead,5,12,November,2005,2005
45767,607096,6.85,Chai,2005-11-26,Lead,5,12,November,2005,2005
45801,602876,8.889,Kohsoom,2005-11-27,Lead,5,12,November,2005,2005
45842,590776,2.385,Boonsri,2005-12-02,Lead,5,12,December,2005,2005
45886,592521,5.867999999999999,Boonsri,2005-12-02,Lead,5,12,December,2005,2005
45928,594123,2.673,Boonsri,2005-12-02,Lead,5,12,December,2005,2005
45968,604256,15.171,Chai,2005-12-05,Lead,5,12,December,2005,2005
46002,605770,39.689999,Chai,2005-12-05,Lead,5,12,December,2005,2005
46036,607134,46.07,Chai,2005-12-05,Lead,5,12,December,2005,2005
46068,614065,4.8839999999999995,Kannika,2005-12-09,Lead,5,12,December,2005,2005
46101,615081,5.0089999999999995,Kannika,2005-12-09,Lead,5,12,December,2005,2005
